Date,Location,Latitude,Longitude,Season,RainTomorrow,RainMm,WindGustSpeed,WindGustSpeedGroup,WindGustDir,WindGustDirDegrees,WindSpeed9am,WindDir9amDegrees,WindSpeed3pm,WindDir3pmDegrees,WindSpeedChange
2016-6-28,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,37.4,Q2,WSW,240,16.4,241,11.3,217,-5.099999999999998
2016-6-29,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,18.4,Q1,WNW,282,6.6,283,1.6,207,-5.0
2016-6-30,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,36.0,Q2,NNW,330,7.9,336,14.4,328,6.5
2016-7-1,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.3,54.0,Q4,W,276,3.8,319,16.4,244,12.599999999999998
2016-7-2,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,29.5,Q1,WSW,254,9.5,261,5.7,235,-3.8
2016-7-3,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,16.2,Q1,NW,310,6.4,297,4.8,347,-1.6000000000000005
2016-7-4,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,20.9,Q1,NNW,331,6.0,295,6.6,9,0.5999999999999996
2016-7-5,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,8.1,35.6,Q2,NW,305,4.6,309,14.2,324,9.6
2016-7-6,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.9,64.4,Q4,W,274,17.4,294,21.3,268,3.900000000000002
2016-7-7,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,2.1,54.0,Q4,SSW,211,19.1,202,19.4,202,0.29999999999999716
2016-7-8,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,19.6,27.0,Q1,SW,220,8.2,221,7.1,195,-1.0999999999999996
2016-7-9,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,28.1,Q1,SW,216,10.3,241,8.3,182,-2.0
2016-7-10,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.1,21.6,Q1,N,1,6.4,254,8.7,45,2.299999999999999
2016-7-11,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.1,51.8,Q4,NNW,342,14.4,3,21.3,326,6.9
2016-7-12,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,52.6,Q4,NW,316,16.4,308,20.6,316,4.200000000000003
2016-7-13,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,66.6,Q4,W,280,24.9,288,23.9,263,-1.0
2016-7-14,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,22.3,Q1,W,279,8.3,304,8.2,293,-0.10000000000000142
2016-7-15,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,19.1,Q1,WNW,282,6.0,295,3.2,180,-2.8
2016-7-16,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,17.3,Q1,SW,225,6.5,276,7.1,131,0.5999999999999996
2016-7-17,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,16.9,Q1,NW,304,3.7,281,6.2,21,2.5
2016-7-18,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,22.7,Q1,NW,317,6.0,303,10.7,315,4.699999999999999
2016-7-19,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,18.4,Q1,NNW,327,5.3,332,5.8,300,0.5
2016-7-20,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,31.1,24.1,Q1,SW,219,10.1,176,9.8,242,-0.29999999999999893
2016-7-21,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,25.9,Q1,WSW,248,7.5,235,4.1,308,-3.4000000000000004
2016-7-22,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,52.9,Q4,NNW,332,16.2,347,21.2,328,5.0
2016-7-23,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,65.9,Q4,W,280,22.5,282,25.3,276,2.8000000000000007
2016-7-24,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,25.9,Q1,WNW,297,8.1,291,11.9,275,3.8000000000000007
2016-7-25,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,51.1,Q4,NW,309,13.5,318,18.5,283,5.0
2016-7-26,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,26.6,Q1,NNW,332,9.7,2,10.5,297,0.8000000000000007
2016-7-27,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,53.6,Q4,WNW,296,15.0,314,21.7,265,6.699999999999999
2016-7-28,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,22.3,Q1,W,279,6.2,280,7.4,284,1.2000000000000002
2016-7-29,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,18.0,Q1,W,266,6.3,283,8.5,258,2.2
2016-7-30,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,17.3,Q1,WNW,289,5.8,277,4.4,81,-1.3999999999999995
2016-7-31,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,19.8,Q1,WNW,291,6.9,279,7.8,248,0.8999999999999995
2016-8-1,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.3,25.9,Q1,NW,320,3.9,304,3.4,58,-0.5
2016-8-2,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,11.7,43.6,Q3,SSW,205,7.1,225,19.6,197,12.500000000000002
2016-8-3,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,6.7,58.0,Q4,S,187,18.1,186,21.3,184,3.1999999999999993
2016-8-4,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,3.1,49.0,Q3,S,190,15.6,195,19.9,176,4.299999999999999
2016-8-5,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.8,39.6,Q2,SSW,211,14.3,231,12.2,204,-2.1000000000000014
2016-8-6,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.1,24.8,Q1,SSW,206,5.7,252,7.2,153,1.5
2016-8-7,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.2,18.7,Q1,SW,228,2.7,247,4.7,113,2.0
2016-8-8,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,18.7,Q1,W,279,5.1,274,1.9,112,-3.1999999999999997
2016-8-9,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,24.8,Q1,NNW,347,4.2,301,10.2,18,5.999999999999999
2016-8-10,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.1,45.0,Q3,NNW,340,11.0,349,12.2,332,1.1999999999999993
2016-8-11,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,41.0,Q2,W,270,9.5,299,14.8,257,5.300000000000001
2016-8-12,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,25.2,Q1,NW,314,6.0,287,8.4,10,2.4000000000000004
2016-8-13,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,28.8,Q1,W,275,8.6,272,11.3,248,2.700000000000001
2016-8-14,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,25.9,Q1,WSW,242,5.5,259,6.7,126,1.2000000000000002
2016-8-15,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,23.4,Q1,N,6,3.6,276,9.2,42,5.6
2016-8-16,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,21.2,Q1,N,1,2.8,310,9.4,43,6.6000000000000005
2016-8-17,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,25.9,Q1,NW,309,8.2,311,2.1,329,-6.1
2016-8-18,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,24.5,Q1,N,360,4.1,285,9.9,44,5.800000000000001
2016-8-19,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,53.3,Q4,NNW,347,7.3,351,20.4,343,13.099999999999998
2016-8-20,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.4,49.7,Q3,WNW,283,16.4,279,22.2,278,5.800000000000001
2016-8-21,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,20.5,Q1,NW,305,7.2,267,3.9,304,-3.3000000000000003
2016-8-22,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,3.0,12.6,Q1,W,279,5.1,278,6.5,304,1.4000000000000004
2016-8-23,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,40.3,Q2,SSW,210,10.8,255,12.6,177,1.799999999999999
2016-8-24,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,31.4,48.6,Q3,S,185,6.2,187,8.2,165,1.9999999999999991
2016-8-25,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,6.8,45.4,Q3,WSW,239,14.5,247,9.8,216,-4.699999999999999
2016-8-26,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,34.9,Q2,SW,216,12.5,237,12.4,172,-0.09999999999999964
2016-8-27,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,21.2,Q1,WNW,289,6.9,261,6.2,10,-0.7000000000000002
2016-8-28,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,23.0,Q1,W,277,5.6,315,5.3,208,-0.2999999999999998
2016-8-29,Sydney (ERA5 grid point),-33.848858,151.19551,winter,0,0.0,18.0,Q1,NNW,331,4.4,279,4.5,61,0.09999999999999964
2016-8-30,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,0.0,28.4,Q1,NNE,25,2.5,270,11.0,49,8.5
2016-8-31,Sydney (ERA5 grid point),-33.848858,151.19551,winter,1,5.5,44.6,Q3,NNW,345,16.2,4,14.5,333,-1.6999999999999993
2016-9-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.5,29.5,Q1,N,3,2.2,279,9.9,71,7.7
2016-9-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,22.0,17.3,Q1,N,351,8.1,201,4.3,132,-3.8
2016-9-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.8,76.3,Q4,WNW,302,23.0,305,26.3,268,3.3000000000000007
2016-9-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,32.8,Q1,W,268,8.2,285,4.8,193,-3.3999999999999995
2016-9-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,21.6,Q1,NNW,346,5.5,293,7.4,67,1.9000000000000004
2016-9-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,24.8,Q1,NNE,27,2.6,304,9.3,54,6.700000000000001
2016-9-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,27.7,Q1,SE,125,8.7,210,12.4,82,3.700000000000001
2016-9-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,34.6,Q2,NNE,33,4.2,20,14.6,50,10.399999999999999
2016-9-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,42.5,Q3,NNE,28,8.4,20,17.7,38,9.299999999999999
2016-9-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,4.1,61.9,Q4,NW,315,19.9,328,20.5,281,0.6000000000000014
2016-9-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,27.0,Q1,SW,228,5.2,245,7.4,104,2.2
2016-9-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,33.1,Q1,SSE,148,6.0,237,15.1,91,9.1
2016-9-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.2,23.4,Q1,S,179,12.2,178,7.6,188,-4.6
2016-9-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,6.1,40.3,Q2,NNW,344,9.4,356,17.8,324,8.4
2016-9-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,59.0,Q4,NW,305,23.6,309,26.4,298,2.799999999999997
2016-9-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,38.9,Q2,W,273,13.4,264,17.4,257,3.9999999999999982
2016-9-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,34.6,Q2,NNE,19,2.4,297,14.1,58,11.7
2016-9-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,11.1,35.3,Q2,NW,323,3.7,299,6.5,56,2.8
2016-9-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,46.1,Q3,WSW,255,20.3,258,13.8,231,-6.5
2016-9-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,29.2,Q1,NNE,27,4.6,252,9.5,61,4.9
2016-9-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,7.2,34.2,Q2,N,350,9.0,337,10.3,12,1.3000000000000007
2016-9-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.1,47.9,Q3,W,261,13.8,264,21.3,246,7.5
2016-9-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,55.8,Q4,SSW,213,18.8,227,19.6,186,0.8000000000000007
2016-9-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,28.4,Q1,E,87,3.5,246,11.7,81,8.2
2016-9-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,3.9,40.3,Q2,WSW,240,10.2,293,14.2,187,4.0
2016-9-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,23.8,Q1,WSW,239,8.9,249,4.1,142,-4.800000000000001
2016-9-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.5,54.4,Q4,W,275,11.8,340,27.1,245,15.3
2016-9-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,32.0,Q1,ENE,72,7.4,227,9.1,83,1.6999999999999993
2016-9-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,4.9,46.1,Q3,NNW,347,13.0,19,15.9,327,2.9000000000000004
2016-9-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.0,60.5,Q4,NW,322,17.9,332,26.0,312,8.100000000000001
2016-10-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,60.8,Q4,WNW,296,23.2,294,26.8,275,3.6000000000000014
2016-10-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,31.3,Q1,N,359,10.5,352,11.2,21,0.6999999999999993
2016-10-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,1.2,56.2,Q4,NW,315,23.1,337,27.4,280,4.299999999999997
2016-10-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,60.5,Q4,WNW,297,18.5,297,27.5,292,9.0
2016-10-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,52.2,Q4,W,269,16.9,269,22.3,268,5.400000000000002
2016-10-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,37.1,Q2,WNW,286,7.7,298,13.7,252,5.999999999999999
2016-10-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,45.4,Q3,WNW,301,12.2,304,15.5,282,3.3000000000000007
2016-10-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,50.4,Q3,S,177,18.8,183,24.6,155,5.800000000000001
2016-10-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,40.3,Q2,NE,42,3.6,37,17.5,37,13.9
2016-10-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,54.7,Q4,WNW,303,17.4,333,23.8,270,6.400000000000002
2016-10-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.5,52.2,Q4,WSW,250,20.5,260,17.9,240,-2.6000000000000014
2016-10-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,25.2,Q1,WSW,253,8.7,265,5.6,220,-3.0999999999999996
2016-10-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,54.4,Q4,S,184,22.4,191,21.5,171,-0.8999999999999986
2016-10-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,35.6,Q2,SSE,152,7.6,185,10.1,90,2.5
2016-10-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,33.1,Q1,N,356,5.7,305,12.6,13,6.8999999999999995
2016-10-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,48.6,Q3,N,352,15.2,355,20.3,343,5.100000000000001
2016-10-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,2.8,54.0,Q4,WNW,302,8.8,235,11.7,326,2.8999999999999986
2016-10-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,55.4,Q4,NW,310,10.3,306,25.1,283,14.8
2016-10-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,41.4,Q2,SW,219,9.2,249,9.7,207,0.5
2016-10-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.5,46.8,Q3,NE,50,13.1,53,22.4,53,9.299999999999999
2016-10-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,2.8,38.5,Q2,N,0,7.9,357,14.4,359,6.5
2016-10-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,7.2,40.3,Q2,SW,231,6.8,183,15.8,197,9.0
2016-10-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,51.5,Q4,SSW,207,19.7,211,19.6,166,-0.09999999999999787
2016-10-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,40.7,Q2,S,176,4.2,211,17.5,122,13.3
2016-10-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,23.8,Q1,NNW,333,5.0,339,8.0,27,3.0
2016-10-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,31.3,Q1,NW,323,5.1,321,7.9,336,2.8000000000000007
2016-10-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.0,48.6,Q3,SSE,154,16.7,155,20.7,140,4.0
2016-10-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.5,25.6,Q1,SE,140,5.1,225,8.3,85,3.200000000000001
2016-10-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,1.9,45.0,Q3,ENE,57,6.1,3,19.5,62,13.4
2016-10-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,5.0,58.0,Q4,N,356,12.0,16,18.1,347,6.100000000000001
2016-10-31,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,33.5,Q1,SW,230,13.4,207,11.2,225,-2.200000000000001
2016-11-1,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,37.4,Q2,SW,218,8.6,237,7.2,87,-1.3999999999999995
2016-11-2,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,34.2,Q2,NE,52,9.7,243,9.0,90,-0.6999999999999993
2016-11-3,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,38.2,Q2,ENE,77,1.8,259,9.4,67,7.6000000000000005
2016-11-4,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,29.5,Q1,WNW,293,11.5,290,11.0,281,-0.5
2016-11-5,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,56.5,Q4,W,275,23.5,245,22.8,254,-0.6999999999999993
2016-11-6,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,39.6,Q2,WNW,290,16.0,261,6.9,174,-9.1
2016-11-7,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,41.4,Q2,NNW,332,7.9,313,10.7,340,2.799999999999999
2016-11-8,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,38.9,Q2,SE,143,3.8,287,18.1,157,14.3
2016-11-9,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,6.6,36.4,Q2,SSE,152,8.5,168,12.9,126,4.4
2016-11-10,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.6,33.8,Q1,ESE,104,1.8,191,9.8,84,8.0
2016-11-11,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,41.8,Q2,E,97,4.5,151,16.8,81,12.3
2016-11-12,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,11.5,49.3,Q3,NNW,331,15.8,330,19.2,287,3.3999999999999986
2016-11-13,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,60.1,Q4,WNW,291,9.2,301,29.4,289,20.2
2016-11-14,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,2.2,48.2,Q3,SW,226,17.3,234,18.7,157,1.3999999999999986
2016-11-15,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,38.2,Q2,SSE,149,7.6,183,15.4,101,7.800000000000001
2016-11-16,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,38.5,Q2,SE,141,8.8,161,16.8,133,8.0
2016-11-17,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,39.6,Q2,ENE,57,3.8,41,15.8,66,12.0
2016-11-18,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,33.5,Q1,NNE,20,8.7,308,11.5,70,2.8000000000000007
2016-11-19,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,37.1,Q2,SE,144,15.6,154,13.2,137,-2.4000000000000004
2016-11-20,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,38.9,Q2,ENE,73,8.4,40,15.0,73,6.6
2016-11-21,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.5,36.7,Q2,NE,39,6.0,25,13.8,62,7.800000000000001
2016-11-22,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,39.6,Q2,NE,39,6.8,342,16.9,66,10.099999999999998
2016-11-23,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.9,54.0,Q4,SSE,163,3.7,11,20.2,179,16.5
2016-11-24,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,43.2,Q3,S,184,14.2,210,17.3,126,3.1000000000000014
2016-11-25,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,49.3,Q3,ESE,114,7.6,245,18.1,107,10.500000000000002
2016-11-26,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,43.9,Q3,E,79,7.4,29,18.2,65,10.799999999999999
2016-11-27,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,2.5,43.2,Q3,ESE,108,13.5,115,18.0,92,4.5
2016-11-28,Sydney (ERA5 grid point),-33.848858,151.19551,spring,1,0.0,38.9,Q2,NE,49,4.6,39,14.1,75,9.5
2016-11-29,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.2,46.8,Q3,SSE,154,7.6,180,18.7,142,11.1
2016-11-30,Sydney (ERA5 grid point),-33.848858,151.19551,spring,0,0.0,38.9,Q2,ENE,66,7.2,53,14.9,70,7.7
2016-12-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,38.5,Q2,NNE,33,5.8,270,14.6,70,8.8
2016-12-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,46.8,Q3,WSW,249,7.3,259,11.3,261,4.000000000000001
2016-12-3,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,40.3,Q2,SE,130,9.0,151,16.6,94,7.600000000000001
2016-12-4,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,41.0,Q2,ENE,70,6.9,28,17.4,72,10.499999999999998
2016-12-5,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.8,33.8,Q1,S,172,6.2,339,9.7,231,3.499999999999999
2016-12-6,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,8.8,35.6,Q2,SSE,166,4.5,166,4.2,149,-0.2999999999999998
2016-12-7,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,3.0,41.0,Q2,E,92,10.2,129,16.3,68,6.100000000000001
2016-12-8,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.1,45.0,Q3,N,10,7.6,25,16.7,33,9.1
2016-12-9,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,56.2,Q4,WSW,237,23.4,260,12.8,230,-10.599999999999998
2016-12-10,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.9,45.7,Q3,ENE,77,7.1,66,18.2,76,11.1
2016-12-11,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,41.0,Q2,E,79,6.4,47,17.0,94,10.6
2016-12-12,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.2,41.8,Q2,NE,56,5.5,11,19.1,74,13.600000000000001
2016-12-13,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,47.9,Q3,NW,318,16.5,302,13.0,298,-3.5
2016-12-14,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.1,58.3,Q4,WNW,291,23.3,321,14.6,254,-8.700000000000001
2016-12-15,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,7.7,36.0,Q2,SE,144,12.4,154,15.3,137,2.9000000000000004
2016-12-16,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,23.4,38.9,Q2,SSE,166,6.6,193,2.7,337,-3.8999999999999995
2016-12-17,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,57.2,Q4,W,277,12.5,288,16.9,281,4.399999999999999
2016-12-18,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.8,58.7,Q4,SSE,149,14.2,144,17.1,139,2.900000000000002
2016-12-19,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.7,42.8,Q3,NE,56,12.0,44,17.2,57,5.199999999999999
2016-12-20,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,41.8,Q2,N,349,9.4,356,9.7,358,0.29999999999999893
2016-12-21,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,53.6,Q4,SE,137,5.9,142,21.5,125,15.6
2016-12-22,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.3,31.7,Q1,E,83,7.9,74,13.1,74,5.199999999999999
2016-12-23,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,43.9,Q3,NE,49,13.5,42,16.9,61,3.3999999999999986
2016-12-24,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,32.0,Q1,ENE,64,2.8,130,13.0,95,10.2
2016-12-25,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.6,45.7,Q3,NE,53,9.4,47,17.7,66,8.299999999999999
2016-12-26,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,43.9,Q3,NE,39,5.4,4,18.5,53,13.1
2016-12-27,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,33.5,Q1,E,97,11.3,153,12.8,112,1.5
2016-12-28,Sydney (ERA5 grid point),-33.848858,151.19551,summer,0,0.0,47.2,Q3,NE,51,4.1,52,17.7,61,13.6
2016-12-29,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.0,33.8,Q1,N,355,14.6,280,5.1,86,-9.5
2016-12-30,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,46.1,Q3,NNW,328,3.3,311,14.9,307,11.600000000000001
2016-12-31,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,0.1,47.2,Q3,SE,136,12.7,165,19.0,127,6.300000000000001
2017-1-1,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,1.0,32.8,Q1,ENE,72,4.9,73,14.9,58,10.0
2017-1-2,Sydney (ERA5 grid point),-33.848858,151.19551,summer,1,2.2,59.0,Q4,S,171,27.7,171,24.0,154,-3.6999999999999993
